geneId,sampleId,expression,celltype,cell Type Description,cell_lineage,tissue,treatment,immunophenotype,species,strain,sampleCode,RNA.Id,batch,firstPublished,cellOrder,gene_symbol
ENSMUSG00000052435,NveCD4T.2,0,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Cebpe
ENSMUSG00000055148,NveCD4T.2,7799,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Klf2
ENSMUSG00000055435,NveCD4T.2,97,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Maf
ENSMUSG00000056501,NveCD4T.2,25,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Cebpb
ENSMUSG00000056749,NveCD4T.2,32,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Nfil3
ENSMUSG00000058794,NveCD4T.2,5,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Nfe2
ENSMUSG00000058881,NveCD4T.2,117,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Zfp516
ENSMUSG00000066456,NveCD4T.2,2,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Hmgn3
ENSMUSG00000071637,NveCD4T.2,0,NveCD4T,CD4 Naive T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:- CD62L:+ CD44:-,Murine,C57BL/6,CAGRF11700.1520,1520,CAGRF11700,"Marsman et al, 2018; 29870118",1,Cebpd
ENSMUSG00000000552,RegT.1,6,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Zfp385a
ENSMUSG00000000782,RegT.1,23544,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Tcf7
ENSMUSG00000000861,RegT.1,0,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Bcl11a
ENSMUSG00000001156,RegT.1,3007,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Mxd1
ENSMUSG00000001444,RegT.1,279,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Tbx21
ENSMUSG00000002111,RegT.1,6,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Spi1
ENSMUSG00000003032,RegT.1,88,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Klf4
ENSMUSG00000003545,RegT.1,383,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Fosb
ENSMUSG00000005583,RegT.1,28,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Mef2c
ENSMUSG00000008193,RegT.1,7,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Spib
ENSMUSG00000008496,RegT.1,6742,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Pou2f2
ENSMUSG00000015053,RegT.1,2,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Gata2
ENSMUSG00000015846,RegT.1,1594,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Rxra
ENSMUSG00000018168,RegT.1,12692,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Ikzf3
ENSMUSG00000018983,RegT.1,2678,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,E2f2
ENSMUSG00000019982,RegT.1,2398,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Myb
ENSMUSG00000021250,RegT.1,3329,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Fos
ENSMUSG00000021356,RegT.1,5011,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Irf4
ENSMUSG00000022508,RegT.1,1174,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Bcl6
ENSMUSG00000022528,RegT.1,6,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Hes1
ENSMUSG00000023034,RegT.1,5008,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Nr4a1
ENSMUSG00000023927,RegT.1,10136,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Satb1
ENSMUSG00000025997,RegT.1,26574,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Ikzf2
ENSMUSG00000026628,RegT.1,7,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Atf3
ENSMUSG00000026815,RegT.1,3,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Gfi1b
ENSMUSG00000027230,RegT.1,44,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Creb3l1
ENSMUSG00000028717,RegT.1,4,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Tal1
ENSMUSG00000029135,RegT.1,257,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Fosl2
ENSMUSG00000029275,RegT.1,1409,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Gfi1
ENSMUSG00000029771,RegT.1,875,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Irf5
ENSMUSG00000030103,RegT.1,929,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Bhlhe40
ENSMUSG00000031162,RegT.1,1342,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Gata1
ENSMUSG00000032035,RegT.1,64124,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Ets1
ENSMUSG00000032053,RegT.1,221,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Pou2af1
ENSMUSG00000032496,RegT.1,8,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Ltf
ENSMUSG00000034041,RegT.1,142,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Lyl1
ENSMUSG00000034271,RegT.1,102,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Jdp2
ENSMUSG00000034957,RegT.1,68,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Cebpa
ENSMUSG00000037992,RegT.1,3200,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Rara
ENSMUSG00000038151,RegT.1,1396,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Prdm1
ENSMUSG00000039153,RegT.1,763,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Runx2
ENSMUSG00000039377,RegT.1,2,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Hlx
ENSMUSG00000040270,RegT.1,5306,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Bach2
ENSMUSG00000040732,RegT.1,4,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Erg
ENSMUSG00000041420,RegT.1,1624,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Meis3
ENSMUSG00000041515,RegT.1,1384,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Irf8
ENSMUSG00000046179,RegT.1,292,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,E2f8
ENSMUSG00000046668,RegT.1,213,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Cxxc5
ENSMUSG00000049577,RegT.1,1716,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Zfpm1
ENSMUSG00000052435,RegT.1,0,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Cebpe
ENSMUSG00000055148,RegT.1,4663,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Klf2
ENSMUSG00000055435,RegT.1,7404,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Maf
ENSMUSG00000056501,RegT.1,26,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Cebpb
ENSMUSG00000056749,RegT.1,511,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Nfil3
ENSMUSG00000058794,RegT.1,9,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Nfe2
ENSMUSG00000058881,RegT.1,227,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Zfp516
ENSMUSG00000066456,RegT.1,319,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Hmgn3
ENSMUSG00000071637,RegT.1,8,RegT,Regulatory T Cell,T Cell Lineage,Spleen & LN,none,CD4:+ CD25:Hi,Murine,C57BL/6,CAGRF11700.1522,1522,CAGRF11700,,6,Cebpd
ENSMUSG00000000552,NK.1,23,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Zfp385a
ENSMUSG00000000782,NK.1,5085,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Tcf7
ENSMUSG00000000861,NK.1,13,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Bcl11a
ENSMUSG00000001156,NK.1,5846,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Mxd1
ENSMUSG00000001444,NK.1,18160,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Tbx21
ENSMUSG00000002111,NK.1,12,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Spi1
ENSMUSG00000003032,NK.1,59,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Klf4
ENSMUSG00000003545,NK.1,44,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Fosb
ENSMUSG00000005583,NK.1,1645,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Mef2c
ENSMUSG00000008193,NK.1,10,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Spib
ENSMUSG00000008496,NK.1,707,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Pou2f2
ENSMUSG00000015053,NK.1,14,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Gata2
ENSMUSG00000015846,NK.1,2731,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Rxra
ENSMUSG00000018168,NK.1,26467,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Ikzf3
ENSMUSG00000018983,NK.1,529,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,E2f2
ENSMUSG00000019982,NK.1,646,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Myb
ENSMUSG00000021250,NK.1,172,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Fos
ENSMUSG00000021356,NK.1,16,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Irf4
ENSMUSG00000022508,NK.1,1300,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Bcl6
ENSMUSG00000022528,NK.1,248,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Hes1
ENSMUSG00000023034,NK.1,410,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Nr4a1
ENSMUSG00000023927,NK.1,11093,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Satb1
ENSMUSG00000025997,NK.1,514,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Ikzf2
ENSMUSG00000026628,NK.1,45,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Atf3
ENSMUSG00000026815,NK.1,14,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Gfi1b
ENSMUSG00000027230,NK.1,38,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Creb3l1
ENSMUSG00000028717,NK.1,14,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Tal1
ENSMUSG00000029135,NK.1,2556,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Fosl2
ENSMUSG00000029275,NK.1,2199,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Gfi1
ENSMUSG00000029771,NK.1,487,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Irf5
ENSMUSG00000030103,NK.1,7550,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Bhlhe40
ENSMUSG00000031162,NK.1,26,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Gata1
ENSMUSG00000032035,NK.1,41634,NK,Mature Natural Killer Cell,NK Cell Lineage,Spleen,none,NK1.1:+ Mac-1:+ MHCcII:- CD3_:- CD11c:- B220:-  CD4:- CD8:- CD19:- F4/80:- Ter119:- Ly6G:- FSC-A:Lo & SSC-A:Lo,Murine,C57BL/6,CAGRF11700.1523,1523,CAGRF11700,,1,Ets1
